Date Time;T_ex;G_h;En_Est;En_Ovest;En_PV_Est;En_PV_Ovest;G_est;G_ovest;P_est;P_ovest
2013-09-23 16:00:00.000;25,9;508,2;47,46666667;138,4833333;0,85;1,72;189,8666667;553,9333333;0;0
2013-09-23 16:15:00.000;25,6;476,1;37,25;135,7333333;0,6;1,69;149;542,9333333;0;0
2013-09-23 16:30:00.000;25,8;436,1;27,68333333;129,3166667;0,43;1,62;110,7333333;517,2666667;0;0
2013-09-23 16:45:00.000;25,9;404,7;20,06666667;127,6166667;0,29;1,61;80,26666667;510,4666667;0;0
2013-09-23 17:00:00.000;26;358;15,01666667;117,5166667;0,22;1,5;60,06666667;470,0666667;0;0
2013-09-23 17:15:00.000;25,6;314,5;13,21666667;107,3666667;0,16;1,39;52,86666667;429,4666667;0;0
2013-09-23 17:30:00.000;26;272,7;11,93333333;97,4;0,15;1,28;47,73333333;389,6;0;0
2013-09-23 17:45:00.000;26;236,7;10,66666667;86,3;0,13;1,21;42,66666667;345,2;0;0
2013-09-23 18:00:00.000;26,1;197,5;9,483333333;79,2;0,11;1,07;37,93333333;316,8;0;0
2013-09-23 18:15:00.000;25,9;155,1;8,25;65,35;0,09;0,9;33;261,4;0;0
2013-09-23 18:30:00.000;25,8;111;6,75;26,3;0,07;0,42;27;105,2;0;0
2013-09-23 18:45:00.000;25,5;71,2;5,85;6,616666667;0,04;0,2;23,4;26,46666667;0;0
2013-09-23 19:00:00.000;25;39,3;4;4,483333333;0,01;0,08;16;17,93333333;0;0
2013-09-23 19:15:00.000;25,1;11,6;2,183333333;2,116666667;0;0;8,733333333;8,466666667;0;0
2013-09-23 19:30:00.000;24,6;1,6;0,833333333;0,766666667;0;0;3,333333333;3,066666667;0;0
2013-09-23 19:45:00.000;24,3;0;0,15;0,216666667;0;0;0,6;0,866666667;0;0
2013-09-23 20:00:00.000;24,1;0;0,166666667;0,116666667;0;0;0,666666667;0,466666667;0;0
2013-09-23 20:15:00.000;23,7;0;0,25;0,25;0;0;1;1;0;0
2013-09-23 20:30:00.000;23,4;0;0,25;0,25;0;0;1;1;0;0
2013-09-23 20:45:00.000;23;0;0,25;0,25;0;0;1;1;0;0
2013-09-23 21:00:00.000;22,6;0;0,25;0,25;0;0;1;1;0;0
2013-09-23 21:15:00.000;22,3;0;0,25;0,25;0;0;1;1;0;0
2013-09-23 21:30:00.000;21,9;0;0,25;0,25;0;0;1;1;0;0
2013-09-23 21:45:00.000;21,4;0;0,25;0,25;0;0;1;1;0;0
2013-09-23 22:00:00.000;21,2;0;0,25;0,25;0;0;1;1;0;0
2013-09-23 22:15:00.000;20,7;0;0,25;0,25;0;0;1;1;0;0
2013-09-23 22:30:00.000;20,4;0;0,25;0,25;0;0;1;1;0;0
2013-09-23 22:45:00.000;20,2;0;0,25;0,25;0;0;1;1;0;0
2013-09-23 23:00:00.000;20;0;0,25;0,25;0;0;1;1;0;0
2013-09-23 23:15:00.000;19,9;0;0,25;0,25;0;0;1;1;0;0
2013-09-23 23:30:00.000;19,7;0;0,25;0,25;0;0;1;1;0;0
2013-09-23 23:45:00.000;19,4;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 00:00:00.000;19,1;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 00:15:00.000;18,9;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 00:30:00.000;18,7;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 00:45:00.000;18,6;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 01:00:00.000;18,5;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 01:15:00.000;18,3;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 01:30:00.000;18,1;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 01:45:00.000;18;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 02:00:00.000;17,9;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 02:15:00.000;17,8;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 02:30:00.000;17,7;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 02:45:00.000;17,6;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 03:00:00.000;17,4;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 03:15:00.000;17,2;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 03:30:00.000;17,1;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 03:45:00.000;17,2;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 04:00:00.000;17,1;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 04:15:00.000;16,9;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 04:30:00.000;17;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 04:45:00.000;17;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 05:00:00.000;16,9;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 05:15:00.000;16,6;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-24 05:30:00.000;16,4;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 05:45:00.000;16,4;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-24 06:00:00.000;16,3;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-24 06:15:00.000;16;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 06:30:00.000;16,1;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-24 06:45:00.000;16;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-24 07:00:00.000;15,7;0;0,05;0,066666667;0;0;0,2;0,266666667;0;0
2013-09-24 07:15:00.000;15,6;1,5;0,55;0,283333333;0;0;2,2;1,133333333;0;0
2013-09-24 07:30:00.000;15,6;6,4;2,033333333;0,95;0;0;8,133333333;3,8;0;0
2013-09-24 07:45:00.000;15,6;19,3;6,633333333;2,283333333;0,05;0,01;26,53333333;9,133333333;0;0
2013-09-24 08:00:00.000;15,9;39,9;22,18333333;3,933333333;0,25;0,03;88,73333333;15,73333333;0;0
2013-09-24 08:15:00.000;16,3;64,3;38,05;5,466666667;0,48;0,07;152,2;21,86666667;0;0
2013-09-24 08:30:00.000;16,4;93,4;55,18333333;6,75;0,71;0,1;220,7333333;27;0;0
2013-09-24 08:45:00.000;16,8;124,1;71,35;7,983333333;0,92;0,12;285,4;31,93333333;0;0
2013-09-24 09:00:00.000;16,8;161,7;88,88333333;9,45;1,17;0,14;355,5333333;37,8;0;0
2013-09-24 09:15:00.000;17;206,2;108,8833333;10,8;1,43;0,17;435,5333333;43,2;0;0
2013-09-24 09:30:00.000;17,3;247,5;122,6333333;12,06666667;1,61;0,2;490,5333333;48,26666667;0;0
2013-09-24 09:45:00.000;17,9;285,2;135,9333333;13,21666667;1,77;0,21;543,7333333;52,86666667;0;0
2013-09-24 10:00:00.000;18,3;322,8;145,8833333;14,46666667;1,9;0,24;583,5333333;57,86666667;0;0
2013-09-24 10:15:00.000;18,7;362,1;155,1333333;17,35;2,01;0,24;620,5333333;69,4;0;0
2013-09-24 10:30:00.000;19,5;395,7;164,6166667;20,66666667;2,12;0,27;658,4666667;82,66666667;0;0
2013-09-24 10:45:00.000;20,3;426,6;171,2;26,03333333;2,19;0,28;684,8;104,1333333;0;0
2013-09-24 11:00:00.000;20,4;455;174,8333333;32,5;2,25;0,31;699,3333333;130;0;0
2013-09-24 11:15:00.000;20,5;477,4;174,3;39,85;2,25;0,33;697,2;159,4;0;0
2013-09-24 11:30:00.000;21,3;497,3;171,5833333;47,13333333;2,23;0,4;686,3333333;188,5333333;0;0
2013-09-24 11:45:00.000;21,6;521,6;173,1;55,26666667;2,28;0,54;692,4;221,0666667;0;0
2013-09-24 12:00:00.000;21,9;557,7;174,6333333;63,78333333;2,32;0,63;698,5333333;255,1333333;0;0
2013-09-24 12:15:00.000;21,9;583,2;174,6166667;71,93333333;2,35;0,72;698,4666667;287,7333333;0;0
2013-09-24 12:30:00.000;22;600,1;172,1833333;79,86666667;2,34;0,82;688,7333333;319,4666667;0;0
2013-09-24 12:45:00.000;22,2;616,3;169,65;88,28333333;2,34;0,91;678,6;353,1333333;0;0
2013-09-24 13:00:00.000;22,7;631,4;166;96,68333333;2,32;1,07;664;386,7333333;0;0
2013-09-24 13:15:00.000;23,4;642,8;159,5833333;103,95;2,26;1,21;638,3333333;415,8;0;0
2013-09-24 13:30:00.000;23,8;643;152,5;110,95;2,2;1,32;610;443,8;0;0
2013-09-24 13:45:00.000;24,1;650,4;144,5166667;117,85;2,12;1,37;578,0666667;471,4;0;0
2013-09-24 14:00:00.000;24,4;646,2;135,3333333;123,6833333;2,04;1,43;541,3333333;494,7333333;0;0
2013-09-24 14:15:00.000;24,2;638,2;124,9166667;127,9;1,92;1,47;499,6666667;511,6;0;0
2013-09-24 14:30:00.000;24,8;626,9;114,2333333;131,5166667;1,81;1,52;456,9333333;526,0666667;0;0
2013-09-24 14:45:00.000;25,2;617,3;104,2333333;136,1333333;1,69;1,69;416,9333333;544,5333333;0;0
2013-09-24 15:00:00.000;25,6;596,2;92,8;137,8333333;1,42;1,73;371,2;551,3333333;0;0
2013-09-24 15:15:00.000;25,6;581,9;82,9;140,3;1,32;1,75;331,6;561,2;0;0
2013-09-24 15:30:00.000;26;547,8;70,85;138,25;1,17;1,73;283,4;553;0;0
2013-09-24 15:45:00.000;26,1;527,7;60,56666667;137,8166667;1,04;1,72;242,2666667;551,2666667;0;0
2013-09-24 16:00:00.000;26;491,1;49,51666667;131,5833333;0,87;1,67;198,0666667;526,3333333;0;0
2013-09-24 16:15:00.000;25,9;462;39,18333333;125,4;0,6;1,61;156,7333333;501,6;0;0
2013-09-24 16:30:00.000;25,7;415,2;30,55;119,1166667;0,45;1,55;122,2;476,4666667;0;0
2013-09-24 16:45:00.000;26,1;378,7;24,15;111,3;0,33;1,46;96,6;445,2;0;0
2013-09-24 17:00:00.000;25,5;344,2;19,51666667;102,3333333;0,28;1,37;78,06666667;409,3333333;0;0
2013-09-24 17:15:00.000;25,5;280;16,48333333;89,38333333;0,22;1,21;65,93333333;357,5333333;0;0
2013-09-24 17:30:00.000;25,6;236,5;14,78333333;78,05;0,19;1,08;59,13333333;312,2;0;0
2013-09-24 17:45:00.000;25,3;209,9;13,2;66,83333333;0,17;1;52,8;267,3333333;0;0
2013-09-24 18:00:00.000;25,2;172,5;11,68333333;55,71666667;0,16;0,81;46,73333333;222,8666667;0;0
2013-09-24 18:15:00.000;25;118,6;8,866666667;22,81666667;0,1;0,36;35,46666667;91,26666667;0;0
2013-09-24 18:30:00.000;24,6;52,9;6,9;9,633333333;0,07;0,14;27,6;38,53333333;0;0
2013-09-24 18:45:00.000;24,1;40,7;4,866666667;5,05;0,03;0,08;19,46666667;20,2;0;0
2013-09-24 19:00:00.000;23,6;20,6;3,25;3;0,01;0,01;13;12;0;0
2013-09-24 19:15:00.000;23,4;7,6;1,75;1,35;0;0;7;5,4;0;0
2013-09-24 19:30:00.000;23,1;1,3;0,633333333;0,5;0;0;2,533333333;2;0;0
2013-09-24 19:45:00.000;22,7;0;0,066666667;0,1;0;0;0,266666667;0,4;0;0
2013-09-24 20:00:00.000;22,2;0;0,233333333;0,2;0;0;0,933333333;0,8;0;0
2013-09-24 20:15:00.000;22,1;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 20:30:00.000;21,9;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 20:45:00.000;21,8;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 21:00:00.000;21,5;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 21:15:00.000;21,5;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 21:30:00.000;21,5;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 21:45:00.000;21,4;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 22:00:00.000;21,3;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 22:15:00.000;21,1;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 22:30:00.000;21;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 22:45:00.000;20,8;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 23:00:00.000;20,5;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 23:15:00.000;20,4;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 23:30:00.000;20,3;0;0,25;0,25;0;0;1;1;0;0
2013-09-24 23:45:00.000;20,2;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 00:00:00.000;20;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 00:15:00.000;19,9;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-25 00:30:00.000;20;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-25 00:45:00.000;19,9;0,3;0,25;0,25;0;0;1;1;0;0
2013-09-25 01:00:00.000;19,9;0,3;0,25;0,25;0;0;1;1;0;0
2013-09-25 01:15:00.000;19,9;0,2;0,25;0,25;0;0;1;1;0;0
2013-09-25 01:30:00.000;19,7;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-25 01:45:00.000;19,6;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 02:00:00.000;19,6;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-25 02:15:00.000;19,5;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-25 02:30:00.000;19,4;0,2;0,25;0,25;0;0;1;1;0;0
2013-09-25 02:45:00.000;19,4;0,2;0,25;0,25;0;0;1;1;0;0
2013-09-25 03:00:00.000;19,4;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-25 03:15:00.000;19,3;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-25 03:30:00.000;19,3;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 03:45:00.000;19,4;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-25 04:00:00.000;19,3;0,2;0,25;0,25;0;0;1;1;0;0
2013-09-25 04:15:00.000;19,2;0,3;0,25;0,25;0;0;1;1;0;0
2013-09-25 04:30:00.000;18,9;0,4;0,25;0,25;0;0;1;1;0;0
2013-09-25 04:45:00.000;19;0,5;0,25;0,25;0;0;1;1;0;0
2013-09-25 05:00:00.000;18,9;0,4;0,25;0,25;0;0;1;1;0;0
2013-09-25 05:15:00.000;18,6;0,4;0,25;0,25;0;0;1;1;0;0
2013-09-25 05:30:00.000;18;0,6;0,25;0,25;0;0;1;1;0;0
2013-09-25 05:45:00.000;18;0,6;0,25;0,25;0;0;1;1;0;0
2013-09-25 06:00:00.000;17,9;0,6;0,25;0,25;0;0;1;1;0;0
2013-09-25 06:15:00.000;17,8;0,6;0,25;0,25;0;0;1;1;0;0
2013-09-25 06:30:00.000;17,9;0,6;0,25;0,25;0;0;1;1;0;0
2013-09-25 06:45:00.000;17,8;0,8;0,25;0,25;0;0;1;1;0;0
2013-09-25 07:00:00.000;17,5;1;0,133333333;0,15;0;0;0,533333333;0,6;0;0
2013-09-25 07:15:00.000;17,3;1,3;0,033333333;0,05;0;0;0,133333333;0,2;0;0
2013-09-25 07:30:00.000;17,2;3;0,483333333;0,4;0;0;1,933333333;1,6;0;0
2013-09-25 07:45:00.000;17;9,1;1,8;1,2;0;0;7,2;4,8;0;0
2013-09-25 08:00:00.000;17,1;18,3;3,916666667;2,65;0,01;0,01;15,66666667;10,6;0;0
2013-09-25 08:15:00.000;17,1;31,2;6,866666667;4,6;0,06;0,05;27,46666667;18,4;0;0
2013-09-25 08:30:00.000;17,2;57,6;13,83333333;8,4;0,17;0,14;55,33333333;33,6;0;0
2013-09-25 08:45:00.000;17,3;79,7;18,86666667;10,55;0,25;0,18;75,46666667;42,2;0;0
2013-09-25 09:00:00.000;17,5;103,8;26,91666667;13,05;0,36;0,24;107,6666667;52,2;0;0
2013-09-25 09:15:00.000;17,7;94;20,43333333;12,23333333;0,28;0,22;81,73333333;48,93333333;0;0
2013-09-25 09:30:00.000;17,7;89,9;19,88333333;13,55;0,27;0,25;79,53333333;54,2;0;0
2013-09-25 09:45:00.000;18;126,8;30,28333333;19,91666667;0,43;0,37;121,1333333;79,66666667;0;0
2013-09-25 10:00:00.000;18,6;215,2;61,01666667;25,43333333;0,88;0,48;244,0666667;101,7333333;0;0
2013-09-25 10:15:00.000;19;236,7;69,25;27,95;1,01;0,53;277;111,8;0;0
2013-09-25 10:30:00.000;19,9;271,4;72,45;30,1;1,06;0,59;289,8;120,4;0;0
2013-09-25 10:45:00.000;19,9;209,3;50,31666667;26,2;0,73;0,53;201,2666667;104,8;0;0
2013-09-25 11:00:00.000;19,8;233,6;64,36666667;31;0,9;0,53;257,4666667;124;0;0
2013-09-25 11:15:00.000;20,1;269,2;70,41666667;36,95;1,03;0,6;281,6666667;147,8;0;0
2013-09-25 11:30:00.000;20,5;315,9;83,23333333;44,4;1,2;0,73;332,9333333;177,6;0;0
2013-09-25 11:45:00.000;21,1;370,6;88,23333333;50,51666667;1,31;0,88;352,9333333;202,0666667;0;0
2013-09-25 12:00:00.000;21,2;290,1;65,41666667;36,95;0,95;0,68;261,6666667;147,8;0;0
2013-09-25 12:15:00.000;21,5;348,2;99,95;52,86666667;1,42;0,81;399,8;211,4666667;0;0
2013-09-25 12:30:00.000;21,4;472;134,8833333;69,65;1,96;0,84;539,5333333;278,6;0;0
2013-09-25 12:45:00.000;21,8;494;126,75;69,3;1,79;0,77;507;277,2;0;0
2013-09-25 13:00:00.000;22,7;615,6;160,4666667;96,41666667;2,28;1,04;641,8666667;385,6666667;0;0
2013-09-25 13:15:00.000;22,7;635,9;153,4;101,4666667;2,23;1,17;613,6;405,8666667;0;0
2013-09-25 13:30:00.000;22,9;555,7;126,9833333;94,88333333;1,87;1,12;507,9333333;379,5333333;0;0
2013-09-25 13:45:00.000;23,5;626,5;141,4333333;117,2666667;2,11;1,37;565,7333333;469,0666667;0;0
2013-09-25 14:00:00.000;23,8;632,4;127,3;116,9166667;1,97;1,39;509,2;467,6666667;0;0
2013-09-25 14:15:00.000;23,7;670,3;132,8666667;132,8166667;2,03;1,57;531,4666667;531,2666667;0;0
2013-09-25 14:30:00.000;24,4;593;112,9666667;119,1833333;1,75;1,59;451,8666667;476,7333333;0;0
2013-09-25 14:45:00.000;23,9;449,2;64,76666667;59,6;0,99;0,97;259,0666667;238,4;0;0
2013-09-25 15:00:00.000;24,5;426,5;55,88333333;57,16666667;0,79;0,84;223,5333333;228,6666667;0;0
2013-09-25 15:15:00.000;24,6;372;72,56666667;90,36666667;1,02;1,3;290,2666667;361,4666667;0;0
2013-09-25 15:30:00.000;24,7;265,3;46,65;49,71666667;0,7;0,85;186,6;198,8666667;0;0
2013-09-25 15:45:00.000;24,4;236,4;41,63333333;41,75;0,6;0,66;166,5333333;167;0;0
2013-09-25 16:00:00.000;24,5;304,5;45,45;67,56666667;0,67;0,97;181,8;270,2666667;0;0
2013-09-25 16:15:00.000;24,9;335,5;40,75;65,01666667;0,61;0,94;163;260,0666667;0;0
2013-09-25 16:30:00.000;24,8;264,6;33,88333333;48,93333333;0,51;0,76;135,5333333;195,7333333;0;0
2013-09-25 16:45:00.000;24,8;272,6;33,05;61,26666667;0,5;0,97;132,2;245,0666667;0;0
2013-09-25 17:00:00.000;24,9;202,4;30,11666667;34,55;0,45;0,63;120,4666667;138,2;0;0
2013-09-25 17:15:00.000;24,8;135,6;20,56666667;26,96666667;0,3;0,46;82,26666667;107,8666667;0;0
2013-09-25 17:30:00.000;24,5;92,2;15,25;15,31666667;0,2;0,3;61;61,26666667;0;0
2013-09-25 17:45:00.000;24;70,9;11,63333333;13,81666667;0,15;0,24;46,53333333;55,26666667;0;0
2013-09-25 18:00:00.000;24;87,4;12,41666667;22,1;0,15;0,39;49,66666667;88,4;0;0
2013-09-25 18:15:00.000;23,9;69,2;11,63333333;11,05;0,15;0,18;46,53333333;44,2;0;0
2013-09-25 18:30:00.000;23,6;24,7;4,433333333;3,1;0,03;0,03;17,73333333;12,4;0;0
2013-09-25 18:45:00.000;23,4;11,4;2,7;1,683333333;0;0;10,8;6,733333333;0;0
2013-09-25 19:00:00.000;23,4;5,5;1,366666667;0,783333333;0;0;5,466666667;3,133333333;0;0
2013-09-25 19:15:00.000;23,2;1,7;0,566666667;0,35;0;0;2,266666667;1,4;0;0
2013-09-25 19:30:00.000;23,2;0;0,133333333;0,166666667;0;0;0,533333333;0,666666667;0;0
2013-09-25 19:45:00.000;23,1;0;0,083333333;0,083333333;0;0;0,333333333;0,333333333;0;0
2013-09-25 20:00:00.000;23;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 20:15:00.000;22,9;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 20:30:00.000;22,6;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 20:45:00.000;22,4;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 21:00:00.000;22,1;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 21:15:00.000;22;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 21:30:00.000;21,7;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 21:45:00.000;21,6;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 22:00:00.000;21,5;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 22:15:00.000;21,2;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 22:30:00.000;21;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 22:45:00.000;20,8;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 23:00:00.000;20,8;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 23:15:00.000;20,6;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 23:30:00.000;20,3;0;0,25;0,25;0;0;1;1;0;0
2013-09-25 23:45:00.000;20,2;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 00:00:00.000;20;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 00:15:00.000;19,8;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 00:30:00.000;19,6;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 00:45:00.000;19,5;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 01:00:00.000;19,4;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-26 01:15:00.000;19,3;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-26 01:30:00.000;19,2;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-26 01:45:00.000;19,1;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 02:00:00.000;18,9;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-26 02:15:00.000;18,9;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-26 02:30:00.000;18,7;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 02:45:00.000;18,7;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 03:00:00.000;18,6;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 03:15:00.000;18,5;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 03:30:00.000;18,5;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 03:45:00.000;18,2;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-26 04:00:00.000;18,2;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 04:15:00.000;18,1;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 04:30:00.000;18;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 04:45:00.000;18;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 05:00:00.000;17,9;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 05:15:00.000;17,9;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 05:30:00.000;17,7;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 05:45:00.000;17,5;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 06:00:00.000;17,4;0;0,25;0,25;0;0;1;1;0;0
2013-09-26 06:15:00.000;17,2;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-26 06:30:00.000;17;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-26 06:45:00.000;16,8;0,1;0,25;0,25;0;0;1;1;0;0
2013-09-26 07:00:00.000;16,8;0,1;0,1;0,15;0;0;0,4;0,6;0;0
2013-09-26 07:15:00.000;16,7;0,8;0,25;0,133333333;0;0;1;0,533333333;0;0
2013-09-26 07:30:00.000;16,7;4,9;1,566666667;0,8;0;0;6,266666667;3,2;0;0
2013-09-26 07:45:00.000;16,6;23,1;7,483333333;3,2;0,07;0,02;29,93333333;12,8;0;0
2013-09-26 08:00:00.000;16,8;56,2;25,2;6,466666667;0,3;0,09;100,8;25,86666667;0;0
2013-09-26 08:15:00.000;16,9;69,5;29,71666667;6,566666667;0,38;0,11;118,8666667;26,26666667;0;0
2013-09-26 08:30:00.000;17;81,8;31,3;8,866666667;0,4;0,16;125,2;35,46666667;0;0
2013-09-26 08:45:00.000;17,2;160,7;71,6;14,68333333;0,95;0,28;286,4;58,73333333;0;0
2013-09-26 09:00:00.000;18;200,6;91,71666667;14,4;1,23;0,28;366,8666667;57,6;0;0
2013-09-26 09:15:00.000;18,2;218,7;101,1833333;17,05;1,33;0,34;404,7333333;68,2;0;0
2013-09-26 09:30:00.000;18,6;270,3;110,2666667;20,93333333;1,48;0,43;441,0666667;83,73333333;0;0
2013-09-26 09:45:00.000;19;311,4;120,1166667;24,16666667;1,63;0,49;480,4666667;96,66666667;0;0
2013-09-26 10:00:00.000;19,3;288,8;107,8166667;22,68333333;1,42;0,44;431,2666667;90,73333333;0;0
2013-09-26 10:15:00.000;19,3;314,1;124,9;25,36666667;1,63;0,43;499,6;101,4666667;0;0
2013-09-26 10:30:00.000;19,5;425,4;155,5;30,9;2,07;0,48;622;123,6;0;0
2013-09-26 10:45:00.000;19,9;365,1;130,25;26,76666667;1,74;0,36;521;107,0666667;0;0
2013-09-26 11:00:00.000;20,2;451,6;174,0166667;34,01666667;2,26;0,36;696,0666667;136,0666667;0;0
2013-09-26 11:15:00.000;20,3;490;176,1;42,96666667;2,28;0,4;704,4;171,8666667;0;0
2013-09-26 11:30:00.000;21,2;429,1;107,3333333;38,76666667;1,5;0,51;429,3333333;155,0666667;0;0
2013-09-26 11:45:00.000;21,3;464,3;167,4833333;66,86666667;2,17;0,67;669,9333333;267,4666667;0;0
2013-09-26 12:00:00.000;22;625,2;195,4;76,25;2,63;0,61;781,6;305;0;0
2013-09-26 12:15:00.000;22,2;514,7;143,5666667;67;2;0,61;574,2666667;268;0;0
2013-09-26 12:30:00.000;21,9;268;76,13333333;43,46666667;1,06;0,54;304,5333333;173,8666667;0;0
2013-09-26 12:45:00.000;21,9;291,2;96,41666667;55,26666667;1,39;0,63;385,6666667;221,0666667;0;0
2013-09-26 13:00:00.000;22,2;221,1;53,83333333;35,3;0,76;0,45;215,3333333;141,2;0;0
2013-09-26 13:15:00.000;22,6;234;54,18333333;36,63333333;0,77;0,46;216,7333333;146,5333333;0;0
2013-09-26 13:30:00.000;22,9;595,1;152,1833333;114,15;2,2;1,23;608,7333333;456,6;0;0
2013-09-26 13:45:00.000;23,5;657,8;140,2333333;116,6166667;2,14;1,28;560,9333333;466,4666667;0;0
2013-09-26 14:00:00.000;23,7;536,4;124,85;113,9666667;1,89;1,24;499,4;455,8666667;0;0
2013-09-26 14:15:00.000;23,4;482,9;96,03333333;84,86666667;1,47;1,16;384,1333333;339,4666667;0;0
2013-09-26 14:30:00.000;23,4;320,2;66,31666667;52,93333333;0,96;0,85;265,2666667;211,7333333;0;0
2013-09-26 14:45:00.000;23,9;399,8;76,01666667;74,3;1,18;1,09;304,0666667;297,2;0;0
2013-09-26 15:00:00.000;24,2;219,7;42,7;32,43333333;0,61;0,57;170,8;129,7333333;0;0
2013-09-26 15:15:00.000;23,8;220,8;42,23333333;37,56666667;0,62;0,67;168,9333333;150,2666667;0;0
